name,prefecture,area,type,avg_temp,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,free_parking,tags,website,map
ミレットパーク,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.2824648,141.3841879"
折爪岳オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.2650437,141.3719613"
ぼくらの森の家キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.2564599,141.3932214"
田瀬湖オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=39.3266293,141.3036128"
なまら・・・だべさぁキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.5865133,141.6945915"
Abandoned building,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=37.6593027,140.2580845"
雪谷川ダムフォリストパークキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.2881833,141.5193563"
RVパーク Campingcar Trip L,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.284716,138.4471443"
オートキャンプ場Black Smith Outdoorfield Sanogawa Base,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.2423203,138.5084182"
奥山温泉キャンプ場(青少年旅行村),,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.2265705,138.4178287"
kikoファーム 〜動物と泊まれるキャンプ場〜,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.2897494,138.4675929"
981上佐野ヒュッテ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.3184619,138.5010213"
山水徳間の里(Sansui-Tokuma RIVER SIDE Resort),,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.214869,138.4432196"
ターキーズハウス,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.2107988,138.4649837"
福士川オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.2209635,138.4769444"
根熊山荘,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.2189839,138.4771072"
ランバージャック,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.2104346,138.4560616"
白老キャンプフィールドASOBUBA,,白老町,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.6352371,141.245368"
タイマグラキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=39.5414335,141.5789544"
ちえの森 ［愛楽友ふぁーむ］,,吉野川市,フリー,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.0612435,134.3875982"
旭ヶ丘キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9043401,140.7366176"
岩倉ファームパークキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.3711553,132.1595841"
碁石海岸キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.9922416,141.7416861"
普代村自然休養村緑の村,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.0114487,141.8545124"
FBR (ForestBaseRokko),,,フリー,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.7984795,135.2909214"
大柳川渓流キャンプ場,,,,,,,,,,,,,,,,,,,https://ooyanagawa-camp.com/,"https://www.google.com/maps?q=35.5043865,138.3987883"
平庭高原キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.0821643,141.5209816"
遊食広場ニヤマオートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.929732,140.6361783"
知内スターヒルズキャンピングヤード,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.5983811,140.4110348"
レクの森キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=41.9146347,140.2189899"
北追岬公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.1646339,139.4067925"
kitara campfield,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8914411,142.8846485"
遊び小屋コニファー,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8941987,142.8859187"
Prehub Tokachi,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8906338,142.8778957"
十勝ワッカの森キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8870013,142.8797541"
品沢高原キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.7331775,138.0358782"
山のばあちゃんち,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0235249,143.1057522"
クアプラザピリカキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.4696966,140.2025666"
涸沼自然公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.2885699,140.5020309"
ウシ空のキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.6140805,144.8699668"
Kobitto Asagiri Camp Field,,富士宮市,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.3560939,138.5526636"
FUJIYAMA 泉の森 キャンピングフィールドの世界,,富士宮市,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.3493035,138.5656656"
天子の森オートキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.3383434,138.5579503"
本栖レークサイドキャンプ場,,富士河口湖町,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.4762759,138.5930443"
西湖自由キャンプ場,,富士河口湖町,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.5028192,138.6849314"
朝霧Camp Base そらいろ,,富士宮市,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.3924048,138.5651506"
ウエンシリキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=44.2399757,142.9071971"
登別野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.4684953,141.1612158"
ネイチャーヒーリング,,神山町,フリー,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.9728134,134.3606337"
Redoor Sapporo,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0343875,141.2822696"
Ken's Camp 吉田農場キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9335988,141.3300296"
妻の神広場キャンプ場,,,,,,,,,,,,,,,,,,,https://www.hachimantai.or.jp/outdoor/index.html,"https://www.google.com/maps?q=39.9129312,141.0067452"
Sheep sheep camping field,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8709914,141.5510621"
アサヒの丘キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.6670727,142.5705506"
おらだの川公園 キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=38.7535629,140.4731916"
花見ヶ原森林公園キャンプ場,,,,,,,,,,,,,,,,,,,https://hanamigahara.jp/,"https://www.google.com/maps?q=36.5667523,139.2240977"
"sleeping possibility inside, and toilets. probably not legal, but doable.",,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.4195597,132.1954481"
きりたっぷ岬キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.0796216,145.1625444"
来止臥野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.9516585,144.5615668"
茂岩山自然公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8041936,143.4966677"
Mikuniyama Camping Ground,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.7301884,136.7912722"
グリズリーBBQ&CAMP,,,,,,,,,,,,,,,,,,,https://grizzly-grizzly.jp/,"https://www.google.com/maps?q=33.2656361,132.5516962"
学習キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.3775558,141.6138995"
自然体験キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=43.4322595,141.6523684"
室蘭キャンプ＆パークだんパラ,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.4118484,141.001258"
国立日高青少年自然の家からまつキャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.8733574,142.4458924"
どんぐりの森キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.4188102,135.4492772"
SakaZuki BASE cominato,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.4513612,141.6802559"
PICAさがみ湖,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.6042341,139.2078206"
Nirohama Beach Campground,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=34.2568496,133.5755583"
Irohajima Camping Ground,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.4057105,129.8539111"
玉川野営場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=40.0781767,141.8312916"
カムイコタン公園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.5249866,143.192013"
Takaoyamashizen Koen Camping Ground,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=33.2103376,131.6579398"
白石キャンプ村,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=36.0150798,139.1755297"
さらべつカントリーパーク,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=42.6263028,143.3021272"
のとろ原キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.2030741,133.7976194"
Campsite,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.4942986,136.5373906"
みぼろ湖畔キャンプサイト,,,,,,,,,,,,,,,,,,,http://camp.miboroko.jp,"https://www.google.com/maps?q=36.0798418,136.9463664"
此の間沢渓流園キャンプ場,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps?q=35.5409771,139.1239721"
